Sample	Chromosome	Start	End	Num_Probes	Segment_Mean
DFCI.11.104.02	3	42729796	42750633	13	-0.09735
DFCI.11.104.02	3	42751292	44929289	101	0.27215
DFCI.11.104.02	3	44932226	47446271	232	-0.14805
DFCI.11.104.02	3	47446573	48505282	157	-0.02605
DFCI.11.104.02	3	48505533	48509001	4	0.60385
DFCI.11.104.02	3	48510587	49020414	166	-0.05545
DFCI.11.104.02	3	49020705	49065757	34	0.20485
DFCI.11.104.02	3	49068079	49718064	146	-0.07765
DFCI.11.104.02	3	49718674	49898287	83	0.11545
DFCI.11.104.02	3	49898453	50220218	68	-0.12475
DFCI.11.104.02	3	50220690	50357922	38	0.15785
DFCI.11.104.02	3	50363910	52510617	266	-0.06075
DFCI.11.104.02	3	52511660	52558899	58	0.16615
DFCI.11.104.02	3	52561736	122334706	1852	-0.04885
DFCI.11.104.02	3	122336013	125831725	246	0.04735
DFCI.11.104.02	3	125833501	126272235	42	-0.11025
DFCI.11.104.02	3	126290890	129696061	236	0.44895
DFCI.11.104.02	3	130159669	137786544	360	0.16165
DFCI.11.104.02	3	137787211	137890557	18	-0.11415
DFCI.11.104.02	3	137892470	142254049	231	0.19865
DFCI.11.104.02	3	142255045	142257469	2	1.12135
DFCI.11.104.02	3	142259878	152881036	294	0.18235
DFCI.11.104.02	3	153202477	173997442	530	0.05735
DFCI.11.104.02	3	173999095	184018234	354	-0.02745
DFCI.11.104.02	3	184019448	184064590	48	-0.29435
DFCI.11.104.02	3	184064811	186460122	177	-0.06995
DFCI.11.104.02	3	186501430	186510738	19	0.39105
DFCI.11.104.02	3	186512568	189675795	68	-0.03515
DFCI.11.104.02	3	189681889	190967912	36	0.16615
DFCI.11.104.02	3	190993136	193333561	71	-0.15075
DFCI.11.104.02	3	193335076	193353313	5	0.43115
DFCI.11.104.02	3	193355072	194408829	56	-0.04345
DFCI.11.104.02	3	194790842	197765540	229	-0.19355
DFCI.11.104.02	4	53385	1244924	103	-0.06445
DFCI.11.104.02	4	1305951	46930774	1102	-0.14165
DFCI.11.104.02	4	46967248	46995443	7	-0.71605
DFCI.11.104.02	4	47033750	47514849	13	-0.16315
DFCI.11.104.02	4	47517689	56726709	324	-0.04135
DFCI.11.104.02	4	56734691	75312501	501	0.05955
DFCI.11.104.02	4	75314967	119059396	1362	-0.06785
DFCI.11.104.02	4	119064841	151161630	683	0.08135
DFCI.11.104.02	4	151169539	151199158	3	-0.86745
DFCI.11.104.02	4	151203800	151604871	16	0.24145
DFCI.11.104.02	4	151656520	169173809	431	0.05545
DFCI.11.104.02	4	169177022	184432107	261	0.15505
DFCI.11.104.02	4	184562623	186283867	100	-0.09375
DFCI.11.104.02	4	186284621	187159521	68	0.08445
DFCI.11.104.02	4	187171558	191013434	73	-0.15965
DFCI.11.104.02	5	143373	43677910	1229	0.09645
DFCI.11.104.02	5	43700341	111066745	1659	-0.06665
DFCI.11.104.02	5	111071206	121739562	221	-0.17115
DFCI.11.104.02	5	121759436	141382829	1089	-0.05935
DFCI.11.104.02	5	141385893	157166492	702	0.13355
DFCI.11.104.02	5	157178539	159661918	51	0.34225
DFCI.11.104.02	5	159665668	168150011	160	0.12905
DFCI.11.104.02	5	168175441	168201385	8	-0.36845
DFCI.11.104.02	5	168222585	176003188	272	0.10495
DFCI.11.104.02	5	176004801	176402483	62	-0.09255
DFCI.11.104.02	5	176409618	176477939	4	0.10695
DFCI.11.104.02	5	176489154	176523182	11	0.43925
DFCI.11.104.02	5	176523360	176722462	23	0.04095
DFCI.11.104.02	5	176728810	177174796	103	0.33345
DFCI.11.104.02	5	177175646	177642433	32	0.18435
DFCI.11.104.02	5	177649583	179016650	63	-0.10745
DFCI.11.104.02	5	179018744	180795228	165	0.06985
DFCI.11.104.02	6	304663	350870	4	0.25735
DFCI.11.104.02	6	395009	18572111	504	-0.21635
DFCI.11.104.02	6	20102645	24556959	81	-0.03975
DFCI.11.104.02	6	24563748	26043887	105	0.06725
DFCI.11.104.02	6	26046051	26410262	47	0.31445
DFCI.11.104.02	6	26411365	27115296	41	0.09135
DFCI.11.104.02	6	27215829	27425190	14	-0.15805
DFCI.11.104.02	6	27775686	28329250	47	0.11075
DFCI.11.104.02	6	28331164	28474208	6	-0.34695
DFCI.11.104.02	6	28478683	29574997	43	0.18735
DFCI.11.104.02	6	29576512	29913060	40	-0.11495
DFCI.11.104.02	6	30029448	30124833	21	0.10085
DFCI.11.104.02	6	30125170	30310038	24	-0.12255
DFCI.11.104.02	6	30314336	30866816	130	0.12505
DFCI.11.104.02	6	30867075	31117994	53	-0.10575
DFCI.11.104.02	6	31118639	31525628	39	0.08615
DFCI.11.104.02	6	31540620	31612977	50	0.27825
DFCI.11.104.02	6	31613383	31648143	25	-0.00675
DFCI.11.104.02	6	31655323	31737570	59	0.21785
DFCI.11.104.02	6	31744021	31750412	10	0.53815
DFCI.11.104.02	6	31752087	31938257	125	0.16465
DFCI.11.104.02	6	31938604	31992103	62	0.00925
DFCI.11.104.02	6	31992431	32017364	38	0.21525
DFCI.11.104.02	6	32018098	32427864	111	0.04675
DFCI.11.104.02	6	32487430	32498003	2	-1.23815
DFCI.11.104.02	6	32548633	33235100	133	0.00415
DFCI.11.104.02	6	33235518	33289704	51	0.38895
DFCI.11.104.02	6	33365945	33385474	26	0.02345
DFCI.11.104.02	6	33391377	33409538	9	-0.25575
DFCI.11.104.02	6	33410273	33653606	36	0.07595
DFCI.11.104.02	6	33654032	33662864	14	0.39975
DFCI.11.104.02	6	33663559	39880750	498	0.03585
DFCI.11.104.02	6	39881581	40998496	8	-0.45665
DFCI.11.104.02	6	40999489	55684647	941	0.02265
DFCI.11.104.02	6	55739665	57398317	95	0.20285
DFCI.11.104.02	6	57467206	74191969	180	-0.04385
DFCI.11.104.02	6	74192345	74229751	11	0.36845
DFCI.11.104.02	6	74304939	112522891	1162	-0.04865
DFCI.11.104.02	6	112528348	114281184	16	0.27405
DFCI.11.104.02	6	114379356	119501112	183	-0.11175
DFCI.11.104.02	6	119501594	125619964	86	0.11295
DFCI.11.104.02	6	125621807	160201121	1280	-0.05645
DFCI.11.104.02	6	160201413	161071531	133	-0.19635
DFCI.11.104.02	6	161085248	168363262	168	-0.07285
DFCI.11.104.02	6	168430359	170156537	57	-0.25025
DFCI.11.104.02	6	170156906	170892837	32	0.02355
DFCI.11.104.02	7	195732	2949801	142	0.14075
DFCI.11.104.02	7	2951932	4780656	49	-0.04715
DFCI.11.104.02	7	4794248	4901441	14	0.26275
DFCI.11.104.02	7	4917772	5521564	31	-0.01065
DFCI.11.104.02	7	5528927	5633401	8	0.42645
DFCI.11.104.02	7	5643046	7514302	174	-0.00935
DFCI.11.104.02	7	7529090	16714215	102	0.15765
DFCI.11.104.02	7	16734631	16817538	6	0.71525
DFCI.11.104.02	7	16823118	44733605	901	0.15585
DFCI.11.104.02	7	44734177	45957040	88	0.29995
DFCI.11.104.02	7	47319790	50468325	120	0.13345
DFCI.11.104.02	7	50514987	73108001	313	0.05405
DFCI.11.104.02	7	73117314	73246163	10	0.45945
DFCI.11.104.02	7	73249334	80276178	324	0.06505
DFCI.11.104.02	7	80286018	81714218	48	0.24555
DFCI.11.104.02	7	81746491	100017508	877	0.05745
DFCI.11.104.02	7	100029314	100175365	22	0.35625
DFCI.11.104.02	7	100176136	100253211	39	0.07365
DFCI.11.104.02	7	100274198	100282241	10	0.72205
DFCI.11.104.02	7	100283106	100285031	5	0.40155
DFCI.11.104.02	7	100285508	105915497	412	0.03055
DFCI.11.104.02	7	105917627	121612748	411	-0.05515
DFCI.11.104.02	7	121616324	128586090	268	-0.17875
DFCI.11.104.02	7	128587112	150771930	1117	-0.05775
DFCI.11.104.02	7	150772597	150814866	14	0.29205
DFCI.11.104.02	7	150815433	158935239	292	-0.06645
DFCI.11.104.02	8	117026	1844617	35	-0.18085
DFCI.11.104.02	8	1851619	2092907	36	-0.42165
DFCI.11.104.02	8	2807865	11689181	182	-0.17735
DFCI.11.104.02	8	11696120	11705663	6	0.39715
DFCI.11.104.02	8	11710965	35648083	884	-0.20835
DFCI.11.104.02	8	36642123	38162965	100	0.25885
DFCI.11.104.02	8	38172293	38178692	6	0.88525
DFCI.11.104.02	8	38184376	40438782	103	0.24945
DFCI.11.104.02	8	40532452	52733280	259	-0.01815
DFCI.11.104.02	8	52744129	74516100	511	0.18715
DFCI.11.104.02	8	74526193	79590916	55	0.26465
DFCI.11.104.02	8	79601610	124105984	1128	0.44875
DFCI.11.104.02	8	124109683	144406801	575	0.54355
DFCI.11.104.02	8	144407705	146033782	230	0.84455
DFCI.11.104.02	8	146054991	146279545	13	0.56045
DFCI.11.104.02	9	30281	677011	54	-0.04425
DFCI.11.104.02	9	713466	1057275	17	-0.32105
DFCI.11.104.02	9	2033083	14746466	317	-0.02685
DFCI.11.104.02	9	14747426	21859426	247	-0.15235
DFCI.11.104.02	9	21862015	33442211	181	0.01515
DFCI.11.104.02	9	33442970	33798082	22	0.43685
DFCI.11.104.02	9	33798622	34625813	87	0.01925
DFCI.11.104.02	9	34628013	34660935	20	-0.30375
DFCI.11.104.02	9	34661497	35664491	137	-0.03475
DFCI.11.104.02	9	35674361	35681024	8	-0.47815
DFCI.11.104.02	9	35682162	39074010	254	0.00355
DFCI.11.104.02	9	39085822	39086848	2	1.04305
DFCI.11.104.02	9	39088646	39239185	14	0.24025
DFCI.11.104.02	9	39355918	77427351	335	-0.05655
DFCI.11.104.02	9	77431687	77470483	9	-0.45975
DFCI.11.104.02	9	77502774	95027837	445	-0.02825
DFCI.11.104.02	9	95030584	107515347	593	0.06885
DFCI.11.104.02	9	107516983	108510473	74	-0.14575
DFCI.11.104.02	9	108536363	117399352	462	0.11355
DFCI.11.104.02	9	117401008	123538506	123	-0.01685
DFCI.11.104.02	9	123540825	124065345	100	0.07895
DFCI.11.104.02	9	124073125	124094883	8	-0.41365
DFCI.11.104.02	9	124103688	125627938	74	0.05775
DFCI.11.104.02	9	125639864	125898796	33	0.30245
DFCI.11.104.02	9	125901968	133589903	715	0.06445
DFCI.11.104.02	9	133729626	134340465	73	-0.11925
DFCI.11.104.02	9	134351922	136216557	171	0.09985
DFCI.11.104.02	9	136216909	137806268	176	-0.05355
DFCI.11.104.02	9	137808309	138830208	48	-0.25575
DFCI.11.104.02	9	138831607	139360588	69	-0.01875
DFCI.11.104.02	9	139362964	139878162	83	0.11695
DFCI.11.104.02	9	139887428	140001263	45	0.29545
DFCI.11.104.02	9	140001901	140007950	7	0.82395
DFCI.11.104.02	9	140034198	140138742	38	0.16655
DFCI.11.104.02	9	140139672	140166676	10	-0.24825
DFCI.11.104.02	9	140174415	140358910	25	0.18235
DFCI.11.104.02	9	140361927	141016451	66	-0.10045
DFCI.11.104.02	X	200983	322327	14	0.04955
DFCI.11.104.02	X	591911	2936713	82	-0.33545
DFCI.11.104.02	X	2945518	41201908	759	-0.11025
DFCI.11.104.02	X	41202091	47059015	63	0.13285
DFCI.11.104.02	X	47063097	48839854	114	-0.06115
DFCI.11.104.02	X	48840284	49021428	10	0.46375
DFCI.11.104.02	X	49029832	57936856	329	-0.06945
DFCI.11.104.02	X	62570700	68060499	57	0.29555
DFCI.11.104.02	X	68383083	112048322	849	-0.11935
DFCI.11.104.02	X	112053216	134715563	581	0.01305
DFCI.11.104.02	X	134852870	134967498	21	-0.41575
DFCI.11.104.02	X	134983852	135047344	18	0.32305
DFCI.11.104.02	X	135049654	140953393	141	-0.02595
DFCI.11.104.02	X	140969584	140983195	2	-1.49455
DFCI.11.104.02	X	140985620	151919889	160	0.09185
DFCI.11.104.02	X	151928202	152018969	8	-0.29105
DFCI.11.104.02	X	152027462	153558040	190	0.28545
DFCI.11.104.02	X	153577406	153763602	102	0.58425
DFCI.11.104.02	X	153774380	153944606	12	0.18215
DFCI.11.104.02	X	153993243	155240076	91	0.03195
DFCI.11.104.02	Y	3447845	16953144	8	-0.27665
